#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.EStatus|Comment|Source|Value
#T_SP=webanno.custom.EStatus2|Comment|Source|SourceAttitude|Value
#T_SP=webanno.custom.ESubject|Id
#T_SP=webanno.custom.Proposition|Polarity|Proposition
#T_SP=webanno.custom.EContext|DefaultValue|ESubject|ROLE_webanno.custom.EContext:ToEStatus_webanno.custom.EContextToEStatusLink|webanno.custom.EStatus|ROLE_webanno.custom.EContext:ToEStatus2_webanno.custom.EContextToEStatus2Link|webanno.custom.EStatus2|ROLE_webanno.custom.EContext:ToEStatus3_webanno.custom.EContextToEStatus3Link|webanno.custom.EStatus3


#Text=Сам юноша , как и его отец , категорически отрицали , что эти предметы принадлежат им
15-34	1317-1322	чтобы	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-35	1323-1332	обсуждать	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-36	1333-1346	потенциальные	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-37	1347-1353	угрозы	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-38	1354-1366	региональной	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-39	1367-1379	безопасности	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-40	1380-1382	со	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-41	1383-1390	стороны	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-42	1391-1396	Китая	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-43	1397-1398	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Владимир Путин также опроверг информацию о том , что ракеты « Искандер » размещены в Калининградской области .
16-1	1400-1408	Владимир	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-2	1409-1414	Путин	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-3	1415-1420	также	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-4	1421-1429	опроверг	*	$автор	T\;-	_	_	_	_	_	*	\[В.Путин опроверг информацию о...\]	*	$путин		16-14	_	*	_	*	
16-5	1430-1440	информацию	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-6	1441-1442	о	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-7	1443-1446	том	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-8	1447-1448	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-9	1449-1452	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-10	1453-1459	ракеты	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-11	1460-1461	«	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-12	1462-1470	Искандер	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-13	1471-1472	»	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-14	1473-1482	размещены	*	$путин($автор)	F\;-	_	_	_	_	_	*	\[ракеты... размещены в Калининградской обл\]	_	_	_	_	_	_	_	_	
16-15	1483-1484	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-16	1485-1500	Калининградской	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-17	1501-1508	области	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-18	1509-1510	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Защита опровергла изъятие орудия убийства Немцова .
17-1	1512-1518	Защита	_	_	_	_	_	_	_	$защита	_	_	_	_	_	_	_	_	_	_	
17-2	1519-1529	опровергла	*	$автор	T\;-	_	_	_	_	_	*	\[защита опровергла, что...\]	*	$защита		17-3	_	*	_	*	
17-3	1530-1537	изъятие	*	$защита($автор)	F\;-	_	_	_	_	_	*	\[орудия убийства... были изъяты\]	_	_	_	_	_	_	_	_	
17-4	1538-1544	орудия	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-5	1545-1553	убийства	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-6	1554-1561	Немцова	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-7	1562-1563	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Siemens опровергла сообщения о поставках турбин в Крым .
18-1	1565-1572	Siemens	_	_	_	_	_	_	_	$siemens	_	_	_	_	_	_	_	_	_	_	
18-2	1573-1583	опровергла	*	$автор	T\;-	_	_	_	_	_	*	\[Siemens опровергла сообщения о...\]	*	$siemens		18-5	_	*	_	*	
18-3	1584-1593	сообщения	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-4	1594-1595	о	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-5	1596-1605	поставках	*	$siemens($автор)	F\;-	_	_	_	_	_	*	\[поставки турбин в Крым имели место\]	_	_	_	_	_	_	_	_	
18-6	1606-1612	турбин	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-7	1613-1614	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-8	1615-1619	Крым	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-9	1620-1621	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Он также не подтвердил и не опровергнул , что обыск связан с нарушениями во время сдачи ЕГЭ .
19-1	1623-1625	Он	_	_	_	_	_	_	_	$он	_	_	_	_	_	_	_	_	_	_	
19-2	1626-1631	также	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-3	1632-1634	не	*[24]	$автор[24]	T\;-[24]	_	_	_	_	_	neg[65]	\[он не подтвердил и не опровергнул...\][65]	*[5]	$он[5]	[5]	19-11	_[5]	*	_[5]	*	
19-4	1635-1645	подтвердил	*[24]	$автор[24]	T\;-[24]	_	_	_	_	_	neg[65]	\[он не подтвердил и не опровергнул...\][65]	*[5]	$он[5]	[5]	19-11	_[5]	*	_[5]	*	
19-5	1646-1647	и	*[24]	$автор[24]	T\;-[24]	_	_	_	_	_	neg[65]	\[он не подтвердил и не опровергнул...\][65]	*[5]	$он[5]	[5]	19-11	_[5]	*	_[5]	*	
19-6	1648-1650	не	*[24]	$автор[24]	T\;-[24]	_	_	_	_	_	neg[65]	\[он не подтвердил и не опровергнул...\][65]	*[5]	$он[5]	[5]	19-11	_[5]	*	_[5]	*	
19-7	1651-1662	опровергнул	*[24]	$автор[24]	T\;-[24]	_	_	_	_	_	neg[65]	\[он не подтвердил и не опровергнул...\][65]	*[5]	$он[5]	[5]	19-11	_[5]	*	_[5]	*	
19-8	1663-1664	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-9	1665-1668	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-10	1669-1674	обыск	*	$он($автор)	T\;-	_	_	_	_	_	*	\[обыск имел место\]	_	_	_	_	_	_	_	_	
19-11	1675-1681	связан	*	$он($автор)	Unknown\;-	_	_	_	_	_	*	\[обыск связан с...\]	_	_	_	_	_	_	_	_	
19-12	1682-1683	с	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-13	1684-1695	нарушениями	*	$он($автор)	Unknown\;-	_	_	_	_	_	*	\[нарушения имели место\]	_	_	_	_	_	_	_	_	
19-14	1696-1698	во	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-15	1699-1704	время	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-16	1705-1710	сдачи	*	$он($автор)	T\;-	_	_	_	_	_	*	\[сдача ЕГЭ имела место\]	_	_	_	_	_	_	_	_	
19-17	1711-1714	ЕГЭ	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-18	1715-1716	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Таким образом он опровергнул появившиеся ранее слухи , что МВФ может приостановить предоставление денег Греции в рамках этой программы .
20-1	1718-1723	Таким	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-2	1724-1731	образом	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-3	1732-1734	он	_	_	_	_	_	_	_	$он	_	_	_	_	_	_	_	_	_	_	
20-4	1735-1746	опровергнул	*	$автор	T\;-	_	_	_	_	_	*	\[он опровергнул... слухи, что...\]	*	$он	_	*	_	*	_	*	
20-5	1747-1758	появившиеся	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-6	1759-1764	ранее	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-7	1765-1770	слухи	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-8	1771-1772	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-9	1773-1776	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-10	1777-1780	МВФ	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-11	1781-1786	может	*	$он($автор)	F\;-	_	_	_	_	_	*	\[МВФ может приостановить предоставление...\]	*	$он		20-12	_	*	_	*	
20-12	1787-1800	приостановить	*	$он($автор)	Unknown\;-	_	_	_	_	_	*	\[МВФ приостановит предоставление...\]	_	_	_	_	_	_	_	_	
20-13	1801-1815	предоставление	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-14	1816-1821	денег	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-15	1822-1828	Греции	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-16	1829-1830	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-17	1831-1837	рамках	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-18	1838-1842	этой	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-19	1843-1852	программы	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-20	1853-1854	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Он также опровергнул сообщение о том , что азербайджанская сторона заверила Москву , что предпримет шаги для урегулирования проблемы .
21-1	1856-1858	Он	_	_	_	_	_	_	_	$он	_	_	_	_	_	_	_	_	_	_	
21-2	1859-1864	также	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-3	1865-1876	опровергнул	*	$он	T\;-	_	_	_	_	_	*	\[он опровергнул сообщение о...\]	*	$он		21-11	_	*	_	*	
21-4	1877-1886	сообщение	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-5	1887-1888	о	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-6	1889-1892	том	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-7	1893-1894	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-8	1895-1898	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-9	1899-1914	азербайджанская	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-10	1915-1922	сторона	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-11	1923-1931	заверила	*	$он($автор)	F\;-	_	_	_	_	_	*	\[азер.сторона заверила Москву, что...\]	_	_	_	_	_	_	_	_	
21-12	1932-1938	Москву	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-13	1939-1940	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-14	1941-1944	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-15	1945-1955	предпримет	*	$он($автор)	Unknown\;-	_	_	_	_	_	*	\[азер.сторона предпримет шаги для...\]	_	_	_	_	_	_	_	_	
21-16	1956-1960	шаги	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-17	1961-1964	для	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-18	1965-1979	урегулирования	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-19	1980-1988	проблемы	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-20	1989-1990	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Источник в правительстве опроверг отставку заместителей главы Минобрнауки РФ .
22-1	1992-2000	Источник	_	_	_	_	_	_	_	$источник[51]	_	_	_	_	_	_	_	_	_	_	
22-2	2001-2002	в	_	_	_	_	_	_	_	$источник[51]	_	_	_	_	_	_	_	_	_	_	
22-3	2003-2016	правительстве	_	_	_	_	_	_	_	$источник[51]	_	_	_	_	_	_	_	_	_	_	
22-4	2017-2025	опроверг	*	$автор	T\;-	_	_	_	_	_	*	\[источник... опроверг, что...\]	*	$источник		22-5	_	*	_	*	
22-5	2026-2034	отставку	*	$источник($автор)	F\;-	_	_	_	_	_	*	\[отставка... имела место\]	_	_	_	_	_	_	_	_	
22-6	2035-2047	заместителей	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-7	2048-2053	главы	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-8	2054-2065	Минобрнауки	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-9	2066-2068	РФ	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-10	2069-2070	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Не исключаю , что польская сторона уже тогда стремилась склонить на свою сторону кое-кого из наших военных юристов и других экспертов
23-1	2072-2074	Не	*[25]	$автор[25]	T\;-[25]	_	_	_	_	_	neg[66]	\[я не исключаю, что...\][66]	*[6]	$автор[6]	[6]	23-9	_[6]	*	_[6]	*	
23-2	2075-2083	исключаю	*[25]	$автор[25]	T\;-[25]	_	_	_	_	_	neg[66]	\[я не исключаю, что...\][66]	*[6]	$автор[6]	[6]	23-9	_[6]	*	_[6]	*	
23-3	2084-2085	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-4	2086-2089	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-5	2090-2098	польская	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-6	2099-2106	сторона	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-7	2107-2110	уже	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-8	2111-2116	тогда	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-9	2117-2127	стремилась	*	$автор	PS\;-	_	_	_	_	_	*	\[польская сторона стремилась склонить...\]	_	_	_	_	_	_	_	_	
23-10	2128-2136	склонить	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-11	2137-2139	на	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-12	2140-2144	свою	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-13	2145-2152	сторону	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-14	2153-2161	кое-кого	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-15	2162-2164	из	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-16	2165-2170	наших	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-17	2171-2178	военных	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-18	2179-2186	юристов	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-19	2187-2188	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-20	2189-2195	других	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-21	2196-2205	экспертов	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=.
24-1	2206-2207	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=" Я не исключаю , что это ( соглашение ) , возможно , будет " , - сказал он
25-1	2209-2210	"	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-2	2211-2212	Я	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-3	2213-2215	не	*[26]	$он($автор)[26]	T\;-[26]	_	_	_	_	_	neg[67]	\[я не исключаю, что...\][67]	*[7]	$он[7]	[7]	25-14	_[7]	*	_[7]	*	
25-4	2216-2224	исключаю	*[26]	$он($автор)[26]	T\;-[26]	_	_	_	_	_	neg[67]	\[я не исключаю, что...\][67]	*[7]	$он[7]	[7]	25-14	_[7]	*	_[7]	*	
25-5	2225-2226	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-6	2227-2230	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-7	2231-2234	это	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-8	2235-2236	(	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-9	2237-2247	соглашение	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-10	2248-2249	)	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-11	2250-2251	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-12	2252-2260	возможно	_	_	_	_	_	_	_	_	_	_	*	$он		25-14	_	*	_	*	
25-13	2261-2262	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-14	2263-2268	будет	*	$он($автор)	PS\;Fut	_	_	_	_	_	*	\[соглашение будет\]	_	_	_	_	_	_	_	_	
25-15	2269-2270	"	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-16	2271-2272	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-17	2273-2274	-	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
25-18	2275-2281	сказал	*	$автор	T\;-	_	_	_	_	_	*	\[он сказал, что...\]	*	$он	_	*	_	*	_	*	
25-19	2282-2284	он	_	_	_	_	_	_	_	$он	_	_	_	_	_	_	_	_	_	_	

#Text=.
26-1	2285-2286	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=- Я не исключаю , что Ле Пен будет закрыт въезд или будут приняты еще какие-то меры
27-1	2288-2289	-	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-2	2290-2291	Я	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-3	2292-2294	не	*[27]	$автор[27]	T\;-[27]	_	_	_	_	_	neg[68]	\[я не исключаю, что...\][68]	*[8]	$автор[8]	;[8]	27-14;27-10	_[8]	*	_[8]	*	
27-4	2295-2303	исключаю	*[27]	$автор[27]	T\;-[27]	_	_	_	_	_	neg[68]	\[я не исключаю, что...\][68]	*[8]	$автор[8]	;[8]	27-14;27-10	_[8]	*	_[8]	*	
27-5	2304-2305	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-6	2306-2309	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-7	2310-2312	Ле	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-8	2313-2316	Пен	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-9	2317-2322	будет	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-10	2323-2329	закрыт	*	*	PS\;Fut	_	_	_	_	_	*	\[Ле Пен будет закрыт въезд\]	_	_	_	_	_	_	_	_	
27-11	2330-2335	въезд	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-12	2336-2339	или	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-13	2340-2345	будут	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-14	2346-2353	приняты	*	*	PS\;Fut	_	_	_	_	_	*	\[будут приняты еще меры\]	_	_	_	_	_	_	_	_	
27-15	2354-2357	еще	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-16	2358-2366	какие-то	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-17	2367-2371	меры	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=.
28-1	2372-2373	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=– Я не исключаю появления более крупных сил .
29-1	2375-2376	–	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-2	2377-2378	Я	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-3	2379-2381	не	*[28]	$автор[28]	T\;-[28]	_	_	_	_	_	neg[69]	\[я не исключаю, что...\][69]	*[9]	$автор[9]	[9]	29-5	_[9]	*	_[9]	*	
29-4	2382-2390	исключаю	*[28]	$автор[28]	T\;-[28]	_	_	_	_	_	neg[69]	\[я не исключаю, что...\][69]	*[9]	$автор[9]	[9]	29-5	_[9]	*	_[9]	*	
29-5	2391-2400	появления	*	$автор	PS\;Fut	_	_	_	_	_	*	\[появление... сил будет иметь место\]	_	_	_	_	_	_	_	_	
29-6	2401-2406	более	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-7	2407-2414	крупных	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-8	2415-2418	сил	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-9	2419-2420	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Он не исключил , что сторожа могли перепутать с сотрудником правоохранительных органов , поскольку он был одет в военизированную одежду цвету хаки .
30-1	2422-2424	Он	_	_	_	_	_	_	_	$он	_	_	_	_	_	_	_	_	_	_	
30-2	2425-2427	не	*[29]	$автор[29]	T\;-[29]	_	_	_	_	_	neg[70]	\[он не исключил, что...\][70]	*[10]	$он[10]	[10]	30-8	_[10]	*	_[10]	*	
30-3	2428-2436	исключил	*[29]	$автор[29]	T\;-[29]	_	_	_	_	_	neg[70]	\[он не исключил, что...\][70]	*[10]	$он[10]	[10]	30-8	_[10]	*	_[10]	*	
30-4	2437-2438	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-5	2439-2442	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-6	2443-2450	сторожа	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-7	2451-2456	могли	_	_	_	_	_	_	_	_	_	_	*	$он		30-8	_	*	_	*	
30-8	2457-2467	перепутать	*	$он($автор)	PS\;-	_	_	_	_	_	*	\[сторожа перепутали с...\]	_	_	_	_	_	_	_	_	
30-9	2468-2469	с	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-10	2470-2481	сотрудником	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-11	2482-2500	правоохранительных	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-12	2501-2508	органов	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-13	2509-2510	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-14	2511-2520	поскольку	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-15	2521-2523	он	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-16	2524-2527	был	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-17	2528-2532	одет	*	$он($автор)	T\;-	_	_	_	_	_	*	\[сторож был одет в...\]	_	_	_	_	_	_	_	_	
30-18	2533-2534	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-19	2535-2550	военизированную	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-20	2551-2557	одежду	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-21	2558-2563	цвету	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-22	2564-2568	хаки	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-23	2569-2570	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Также Виталий Леонтьевич не исключил своего возвращения на пост президента РФС .
31-1	2572-2577	Также	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-2	2578-2585	Виталий	_	_	_	_	_	_	_	$в.л.[52]	_	_	_	_	_	_	_	_	_	_	
31-3	2586-2596	Леонтьевич	_	_	_	_	_	_	_	$в.л.[52]	_	_	_	_	_	_	_	_	_	_	
31-4	2597-2599	не	*[30]	$автор[30]	T\;-[30]	_	_	_	_	_	neg[71]	\[В.Л. не исключил, что...\][71]	*[11]	$в.л.[11]	[11]	31-7	_[11]	*	_[11]	*	
31-5	2600-2608	исключил	*[30]	$автор[30]	T\;-[30]	_	_	_	_	_	neg[71]	\[В.Л. не исключил, что...\][71]	*[11]	$в.л.[11]	[11]	31-7	_[11]	*	_[11]	*	
31-6	2609-2615	своего	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-7	2616-2627	возвращения	*	$в.л.($автор)	PS\;Fut	_	_	_	_	_	*	\[В.Л. вернется на пост...\]	_	_	_	_	_	_	_	_	
31-8	2628-2630	на	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-9	2631-2635	пост	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-10	2636-2646	президента	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-11	2647-2650	РФС	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-12	2651-2652	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=По этому же принципу работают и другие компании , поэтому Аршакян не исключает , что и они решат повысить тариф .
32-1	2654-2656	По	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-2	2657-2662	этому	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-3	2663-2665	же	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-4	2666-2674	принципу	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-5	2675-2683	работают	*	$автор	T\;-	_	_	_	_	_	*	\[по этому принципу работают... компании\]	_	_	_	_	_	_	_	_	
32-6	2684-2685	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-7	2686-2692	другие	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-8	2693-2701	компании	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-9	2702-2703	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-10	2704-2711	поэтому	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
